Название улицы,contains_kgiop_objects,density,WKT
"Интернациональная улица","0","0","MULTILINESTRING ((3377833.1768830023 8341585.434507171, 3377785.68798823 8341572.88795089, 3377743.7650679974 8341552.345219911, 3377683.463299835 8341524.469046251, 3377616.8274526456 8341503.219608963, 3377566.1882162835 8341477.5304020755, 3377531.1448405813 8341454.028058921, 3377460.969033586 8341406.228411324, 3377173.107962344 8341190.382839185, 3377096.2752497983 8341135.671450729, 3377094.917152011 8341134.699592832), (3377094.917152011 8341134.699592832, 3377015.8803135473 8341078.420403564, 3376990.8000322715 8341053.505734611, 3376970.717996132 8341028.215664592))"
"КАД","0","0","MULTILINESTRING ((3388020.3240481196 8361053.932551698, 3388201.1514289645 8361217.027552995, 3388274.2994663646 8361299.728106974, 3388345.3546973383 8361392.795023783, 3388766.9772687173 8362010.428525891, 3388850.2887756275 8362127.449155569), (3388791.679063725 8362125.3891511485, 3388730.052593622 8362037.739818554, 3388528.3862041 8361741.861791763), (3380958.4715870237 8358735.578410673, 3380805.07332871 8358710.316249065), (3387075.8672243315 8360546.509565997, 3387280.6282956973 8360634.2519146, 3387577.706620777 8360769.787325711, 3387709.9430438904 8360835.097679918, 3387768.719735029 8360870.93114124), (3384697.4595118384 8359535.399695656, 3384453.269076835 8359456.903860467, 3384088.9092515195 8359361.204285025, 3383548.0078457547 8359243.452554166, 3382518.447271255 8359039.926727626), (3380932.6454651593 8358689.39366536, 3381069.4348554467 8358712.795966622), (3387717.0006996067 8360883.975627416, 3387558.526272513 8360800.105963515, 3387411.9964267816 8360734.818065465, 3387268.1382488296 8360669.287136826, 3387065.00244203 8360580.149177015), (3380805.07332871 8358710.316249065, 3380646.999651784 8358699.046828883, 3380509.542344553 8358692.714706434, 3380365.906805582 8358694.0209829975, 3380236.241862706 8358699.97672145, 3380137.2565714926 8358709.629898817), (3382302.6321744537 8358958.734951453, 3382422.6902452745 8358983.04589408, 3382820.4347858788 8359062.35591955), (3382518.447271255 8359039.926727626, 3382286.123493969 8358994.094336191), (3380137.2565714926 8358709.629898817, 3380034.486417592 8358718.884562369), (3380034.486417592 8358718.884562369, 3379974.574267647 8358722.604143338), (3381058.714788483 8358753.401460161, 3380958.4715870237 8358735.578410673), (3379971.713356734 8358682.175941257, 3380031.0243814285 8358676.995125238), (3380610.386671262 8358653.32725559, 3380782.330756741 8358667.408411174, 3380932.6454651593 8358689.39366536), (3380031.0243814285 8358676.995125238, 3380131.2230550917 8358665.681475549, 3380248.208707966 8358658.419494287, 3380343.5093240347 8358653.880759629, 3380430.093623973 8358651.378921717, 3380610.386671262 8358653.32725559), (3382286.123493969 8358994.094336191, 3381585.3116396805 8358855.292564671, 3381058.714788483 8358753.401460161), (3381069.4348554467 8358712.795966622, 3381589.18555796 8358813.778744027, 3382095.266227004 8358919.545349184, 3382302.6321744537 8358958.734951453), (3382820.4347858788 8359062.35591955, 3383555.176820962 8359206.475621354, 3384102.657208632 8359317.096985578, 3384484.917208067 8359422.405813981, 3384630.990643886 8359471.0308349095), (3388306.0366531904 8361408.808321801, 3388244.143016309 8361326.017952357, 3388174.278903887 8361250.160818433, 3388058.217202786 8361140.529258516), (3388058.217202786 8361140.529258516, 3387999.9080535085 8361088.482522579, 3387937.201784345 8361036.524743054, 3387876.5883216076 8360985.187449858, 3387807.3921261304 8360937.726240759, 3387752.37803378 8360903.0662412895, 3387717.0006996067 8360883.975627416), (3386889.306889711 8360462.865194077, 3387075.8672243315 8360546.509565997), (3384709.370697354 8359497.137023434, 3384775.9954125937 8359523.066162164, 3385089.3486472275 8359645.051693393, 3385415.8487137244 8359783.912609806, 3386256.021438537 8360169.596959034, 3386376.3132802886 8360224.82607476, 3386889.306889711 8360462.865194077), (3387768.719735029 8360870.93114124, 3388020.3240481196 8361053.932551698), (3388528.3862041 8361741.861791763, 3388419.827436679 8361575.410698635, 3388306.0366531904 8361408.808321801), (3387065.00244203 8360580.149177015, 3386705.373695073 8360418.507708338), (3386705.373695073 8360418.507708338, 3385395.410455215 8359829.727763955, 3385055.485258128 8359675.897147176, 3384789.286959794 8359568.746839173, 3384697.4595118384 8359535.399695656), (3384630.990643886 8359471.0308349095, 3384709.370697354 8359497.137023434))"
"Кабельная улица","0","0","LINESTRING (3389240.663965941 8339295.31224369, 3389449.0985805024 8339425.333248074, 3389668.3423176203 8339458.987155426, 3389857.351681038 8339492.376222934, 3390058.606188443 8339540.119318484, 3390129.37198874 8339563.7922351835, 3390282.7702470534 8339579.117839252, 3390319.828505539 8339569.666310219, 3390360.471251627 8339559.022313027)"
"Кадетский бульвар","7","0.003743505507446098","MULTILINESTRING ((3384622.619418178 8334805.118417432, 3384671.9673484475 8334670.434022384, 3384710.662003447 8334564.749428966, 3384713.7900811383 8334556.209102922, 3384773.2346892217 8334393.856513974, 3384801.2649370036 8334317.304655381, 3384826.7793642934 8334247.616452308, 3384869.98245867 8334129.624657423, 3384876.0271070204 8334113.118755218, 3384889.9086475223 8334075.208279891, 3384895.6527332477 8334059.518960819, 3384920.053965629 8333992.856276255, 3384934.8037981596 8333952.563267061), (3384946.4032891 8333883.209494863, 3384955.9433694608 8333903.267518592, 3384955.2420566687 8333917.16915115, 3384952.870951515 8333927.165103108, 3384948.7632623054 8333938.242310706, 3384934.8037981596 8333952.563267061), (3384934.8037981596 8333952.563267061, 3384934.79266621 8333933.608417062, 3384938.6777164387 8333911.498164549, 3384940.937502102 8333899.759015462, 3384946.4032891 8333883.209494863), (3384532.717797414 8335047.922870556, 3384528.164830241 8335060.502486149, 3384455.684709785 8335258.623222641, 3384393.0118364682 8335429.381651239, 3384379.9651921475 8335464.9154381165, 3384349.229880739 8335549.071604026, 3384342.3837320553 8335568.273381257), (3384622.619418178 8334805.118417432, 3384559.6014544405 8334976.947756619, 3384532.717797414 8335047.922870556))"
"Казанская дорога","1","0.0007113040045448006","MULTILINESTRING ((3383397.3591788644 8333297.09351661, 3383394.1977053257 8333289.282775514, 3383302.147618389 8333076.5204819655, 3383258.47698215 8332974.455004688, 3383225.849239399 8332896.704385474, 3383138.6415503114 8332688.873319541, 3383090.262099613 8332573.575931298, 3382971.528730733 8332303.805605991, 3382942.496607534 8332229.481508826, 3382920.733647084 8332181.322363943, 3382913.9542900943 8332166.409197214, 3382879.1892131194 8332084.365257694), (3383397.3591788644 8333297.09351661, 3383413.73427596 8333302.6978387525, 3383483.041790928 8333295.460762136))"
"Казарменный переулок","1","0.002303547190419756","LINESTRING (3389756.2624514485 8328458.046534942, 3389778.1255994397 8328469.313993951, 3389788.4226523386 8328467.836654903, 3389796.6046349118 8328465.234774908, 3389810.8201338863 8328462.3021485545, 3389939.494333294 8328473.437314948, 3390186.334172179 8328470.350336445)"
"Каменная улица","16","0.027025615981291492","LINESTRING (3382416.345034299 8331563.973318421, 3382394.593205798 8331593.0472382875, 3382382.7599439276 8331622.628635341, 3382378.151317009 8331649.254199892, 3382388.348182365 8331684.416857203, 3382410.077746968 8331735.859641068, 3382471.5038419873 8331875.409922937, 3382522.1653422476 8331997.446885767, 3382526.5068023885 8332007.903508887, 3382569.3202785472 8332107.551016485)"
"Камероновская улица","0","0","MULTILINESTRING ((3384148.665554177 8333621.46720742, 3384158.161106742 8333594.85659893, 3384160.0090102884 8333589.627162264, 3384191.4011066933 8333493.114932458, 3384217.895145502 8333421.978238778, 3384276.19316283 8333264.637073157, 3384336.4058754 8333102.2687401585, 3384343.9978646724 8333085.765133321, 3384359.0816556746 8333069.658707655, 3384380.2100950275 8333059.95074202, 3384416.0327071645 8333043.226594781, 3384490.917328621 8333009.182702279, 3384584.8821107997 8332965.828263957, 3384594.288607772 8332960.819905031, 3384601.2349439976 8332956.407256811, 3384607.2795923473 8332951.266524958, 3384615.261199837 8332941.867599576, 3384621.461695474 8332932.159801878, 3384626.5378642543 8332919.38524207, 3384634.597395388 8332896.969142153), (3385182.6900402578 8330815.987904508, 3385203.0281112255 8330760.162245422, 3385208.783328899 8330744.391738571, 3385213.570067004 8330731.400395277, 3385219.1694373908 8330716.225476518, 3385262.3280039714 8330599.392879779, 3385301.7351037124 8330493.5900626425, 3385308.5478565483 8330475.283704367, 3385314.3030742225 8330459.866698066, 3385376.8646280486 8330292.156450476), (3385041.358814746 8331201.970685185, 3385087.6677229167 8331075.535336764, 3385106.525244657 8331019.729773912, 3385182.6900402578 8330815.987904508), (3384632.070442947 8332320.285404682, 3384662.5163236787 8332340.427430785, 3384698.3500677655 8332370.298619898, 3384718.532291446 8332393.727953191, 3384735.809076417 8332415.899848322, 3384749.245338956 8332439.417572998))"
"Карлинский путепровод","0","0","MULTILINESTRING ((3370827.206806284 8337362.2926955605, 3371181.892967849 8337208.178965773), (3371191.5443677017 8337231.0275967615, 3370836.847074187 8337385.097650377))"
"Каталинская улица","5","0.008274182334611127","LINESTRING (3382619.603292539 8331929.743918268, 3382574.2294680914 8331817.899710344, 3382550.707659687 8331774.309605815, 3382534.8112364016 8331746.668847885, 3382511.4341433346 8331696.681913803, 3382497.1852485137 8331674.975424628, 3382467.0510623553 8331617.7535423655, 3382450.742756955 8331596.400231853, 3382434.345395961 8331579.65733837, 3382416.345034299 8331563.973318421, 3382392.533795219 8331534.061271415, 3382379.999220555 8331510.171427055, 3382358.7817256106 8331462.899321887, 3382332.777492561 8331403.16440181)"
"Катлинская дорога","0","0","MULTILINESTRING ((3381748.595068776 8325800.420509453, 3381710.5905946195 8325825.261745699, 3381612.4513315354 8325862.865408598, 3381588.918391182 8325870.315629468, 3381578.320775659 8325871.087102474, 3381553.051251248 8325873.335395688, 3381486.5378554994 8325855.150690761, 3381440.095363941 8325845.694661884, 3381384.502410239 8325841.176050958, 3381128.3006021776 8325806.019148136, 3380865.8092428865 8325764.316004417, 3380244.7355398536 8325675.686584669), (3380244.7355398536 8325675.686584669, 3380224.007850668 8325671.234202169, 3379709.0104904105 8325601.27484124), (3380327.434789564 8329758.6585050495, 3380721.77295375 8330027.9389284095, 3380804.2273005806 8330083.803164369, 3380828.673060759 8330096.065564051, 3380870.996731158 8330098.469526088, 3380905.628224744 8330095.205431038, 3381160.572122559 8330062.608669021, 3381442.600052484 8330026.461277688, 3381784.261833626 8329985.572373385, 3381810.856059977 8329982.198056438, 3382177.9209489184 8329935.465027917, 3382324.9072045614 8329915.682423911, 3382952.1368754366 8329831.237544914, 3383253.0223271013 8329790.724635294, 3383280.3401301424 8329788.960332901, 3383294.410913778 8329789.644000029, 3383313.023532639 8329797.384880626, 3383327.617517882 8329811.741919958, 3383338.326452897 8329834.038391188, 3383377.566573401 8329985.79291703, 3383381.863505746 8330001.738240003, 3383387.663251216 8330022.5135257095), (3379844.4863107065 8328650.279236598, 3380170.8861896605 8329039.147899372, 3380197.3690965204 8329075.136099191, 3380221.536557972 8329117.762055278, 3380233.6258546724 8329166.540740269, 3380277.2853589617 8329609.929937959, 3380287.5267521148 8329657.851790205, 3380308.7442470593 8329719.491261039, 3380327.434789564 8329758.6585050495), (3380105.675231954 8326583.808270324, 3380035.376973518 8327066.702534418, 3379985.405654101 8327442.921190836, 3379934.0317091 8327829.609714502, 3379864.3345759143 8328355.096712019), (3380244.7355398536 8325675.686584669, 3380219.2099806145 8325834.144657012, 3380195.3430817886 8325990.291670378, 3380171.5429746564 8326145.229623372, 3380148.343992776 8326305.351018019, 3380123.029940569 8326465.696320909, 3380108.458219224 8326563.285136509, 3380105.675231954 8326583.808270324), (3382328.3469768274 8325285.231653595, 3382036.6899109487 8325549.235557141, 3381998.050915695 8325588.446826121, 3381944.829067147 8325646.459607939, 3381930.324137496 8325659.155475036, 3381822.0548007507 8325751.39953935, 3381762.843963597 8325792.022559389, 3381748.595068776 8325800.420509453), (3383029.0141157787 8324654.574246044, 3382756.392682825 8324898.455855347, 3382614.2488250313 8325027.959247625, 3382528.5439490704 8325102.739894882, 3382518.569722695 8325111.599897923, 3382328.3469768274 8325285.231653595), (3379864.3345759143 8328355.096712019, 3379832.4749376494 8328595.241696119, 3379832.4192779046 8328623.84087973, 3379844.4863107065 8328650.279236598))"
"Кедринская улица","2","0.0010911442663375163","MULTILINESTRING ((3386271.9067298733 8333278.5595681425, 3386304.567868472 8333295.306312409, 3386336.8950485983 8333310.530658324, 3386393.322898482 8333341.045637426, 3386459.925349823 8333376.79002488, 3386503.9188125855 8333399.715065649, 3386557.808578078 8333424.206766243, 3386569.2410897827 8333429.678796935, 3386584.213561294 8333437.577945162), (3385218.8466108674 8333087.464032323, 3385247.166289325 8333097.260288732, 3385251.5300133643 8333098.870935736, 3385406.23070972 8333156.391121297, 3385428.828566351 8333163.650125523, 3385450.9032213753 8333168.261472342, 3385473.3229668206 8333170.776753634, 3385493.661037789 8333171.416606032, 3385520.322055834 8333172.232969513, 3385549.0758803054 8333172.387416669, 3385578.375170282 8333171.107711762, 3385613.9751434377 8333166.761129519, 3385646.413643055 8333161.311357425, 3385710.021600094 8333146.616850277, 3385755.9186261483 8333135.7835311415, 3385780.175143192 8333131.282523382, 3385802.6616803324 8333128.502490547, 3385860.915169865 8333125.766586239, 3385893.7098918525 8333125.987223647, 3385924.2893559732 8333127.774386883, 3385957.1620016047 8333133.422708102, 3385988.632021652 8333142.270282443, 3386023.129931849 8333153.235994023, 3386051.104519885 8333164.312041161, 3386080.5373932505 8333177.241471769, 3386203.322791596 8333242.1757974075, 3386223.3714318876 8333252.810695487, 3386239.9357721177 8333261.592220378, 3386271.9067298733 8333278.5595681425), (3384634.597395388 8332896.969142153, 3384655.5922513516 8332904.823594621, 3384662.1712332577 8332907.272596957, 3384801.6545552216 8332958.966592457, 3384826.8127601403 8332968.122843626, 3384831.2432758743 8332969.777589026, 3384871.8192302682 8332984.89094748, 3384970.158868435 8333021.516148775, 3384979.3761222726 8333026.127406871, 3384985.6545415535 8333032.878823433))"
"Кедровая улица","0","0","LINESTRING (3386838.1333197933 8342248.311759944, 3386868.4010893404 8342109.493162482)"
"Киевское шоссе","0","0","MULTILINESTRING ((3365565.980504616 8326895.564107065, 3365722.8630629913 8327171.35399327, 3365750.4480328094 8327221.0457673855, 3365763.004871371 8327243.025775846, 3365791.324549829 8327294.261275066), (3367476.378813916 8330511.212732313, 3368142.959924786 8331775.346411995, 3368635.8492341717 8332716.958853329, 3369065.253037957 8333534.883787984, 3369088.452019838 8333580.514270931, 3369205.2261656807 8333808.361992734, 3369437.394095679 8334249.2935514385, 3369461.1274111164 8334294.288497869, 3369665.309621129 8334681.379934301, 3369981.5794264222 8335290.293900942, 3370097.4852802358 8335514.089184158, 3370449.1324197026 8336189.775787446, 3370768.196344215 8336797.51171144), (3372908.536193697 8340810.812984485, 3372951.3941976526 8340893.285217671, 3373306.481109385 8341576.400100938, 3373688.195643315 8342307.515902152, 3373711.0495347744 8342353.774991373), (3372874.76186019 8340830.205140744, 3372811.64370891 8340709.170647617, 3372735.7349481387 8340563.600584793, 3371821.289859068 8338807.599298354, 3371471.045345185 8338155.650682848, 3371261.8314941884 8337791.6690499615, 3371220.2870602245 8337715.059891016), (3367192.6254318836 8329960.4304410145, 3367273.1539515234 8330119.002481405, 3367357.7122367304 8330289.50981743, 3367476.378813916 8330511.212732313), (3367106.5865974496 8329876.536401528, 3366858.9341262816 8329394.561106656, 3366846.254836281 8329370.413549021, 3366833.9762964463 8329347.037906304, 3366758.880167957 8329203.940890453, 3366729.313711202 8329147.620217537, 3366719.317220929 8329128.589484223), (3370739.0417695763 8336815.016977543, 3370421.7812208147 8336215.314170155, 3369951.5454278057 8335312.805545787, 3369313.306259292 8334090.345966729, 3369034.1058444334 8333555.580751607, 3368875.186139377 8333251.111758459, 3368783.937552774 8333079.101922829, 3368558.3820005287 8332649.469914802, 3368111.4231130444 8331794.53838246, 3367573.215638957 8330773.462433311, 3367361.0184256067 8330355.323040539), (3370904.3957412 8337057.622604324, 3371195.540737421 8337596.769845544), (3373679.5015910836 8342369.614488238, 3373657.5605194485 8342324.4819527995, 3373272.1613103733 8341587.8643004615, 3372874.76186019 8340830.205140744), (3371116.5484267534 8337523.783315786, 3370918.967462545 8337153.87235838, 3370842.9807781293 8337011.992711933), (3371351.811038597 8337877.573809901, 3371497.094106031 8338138.650049525, 3371852.437052592 8338790.8400516035, 3371901.4287604904 8338879.185336484, 3372769.297774613 8340544.010355413, 3372908.536193697 8340810.812984485), (3365910.5477244686 8327594.935275612, 3365811.406585968 8327399.42302964, 3365771.186853945 8327328.014287289, 3365745.8282739418 8327281.209857722), (3370842.9807781293 8337011.992711933, 3370739.0417695763 8336815.016977543), (3370768.196344215 8336797.51171144, 3370899.7314545363 8337048.041848817, 3370904.3957412 8337057.622604324), (3371195.540737421 8337596.769845544, 3371351.811038597 8337877.573809901), (3371220.2870602245 8337715.059891016, 3371116.5484267534 8337523.783315786), (3366632.799712684 8328885.472319949, 3367038.5147288293 8329656.727067608, 3367192.6254318836 8329960.4304410145), (3366719.317220929 8329128.589484223, 3366623.226236476 8328947.877141829, 3366495.1308984202 8328709.683195856), (3366495.1308984202 8328709.683195856, 3366306.4109656787 8328353.57529682, 3365993.7924396833 8327755.617232344, 3365910.5477244686 8327594.935275612), (3367361.0184256067 8330355.323040539, 3367198.0912188813 8330044.171051342, 3367106.5865974496 8329876.536401528), (3366495.1308984202 8328629.948815326, 3366632.799712684 8328885.472319949), (3365791.324549829 8327294.261275066, 3365812.8760032468 8327333.21724737, 3365978.641856987 8327655.190599921), (3365978.641856987 8327655.190599921, 3366118.381213779 8327918.573647061, 3366335.331769387 8328332.71650554, 3366495.1308984202 8328629.948815326))"
