Название улицы,contains_kgiop_objects,density,WKT
"улица Генерала Хазова","0","0","MULTILINESTRING ((30.4060939 59.73795639999999, 30.4063768 59.737964199999986, 30.4065113 59.7379679, 30.4068033 59.73797459999997, 30.4093791 59.738033899999984, 30.4095096 59.738037399999975, 30.410993499999986 59.738074799999985, 30.4114154 59.738085399999974), (30.4121015 59.73811329999997, 30.4129195 59.73820749999997, 30.413193 59.73824319999998, 30.414671699999985 59.73843279999998, 30.4152028 59.738501, 30.4158452 59.73858339999997, 30.415981 59.7386008, 30.4161046 59.73861659999997, 30.4163524 59.738648399999974, 30.416733 59.73869719999997, 30.418515699999986 59.73892579999997, 30.4187676 59.7389596, 30.4189557 59.738982199999974, 30.4191587 59.73900789999998), (30.394940399999985 59.737697499999975, 30.3951458 59.737702299999974, 30.395446899999985 59.737708799999986, 30.3963095 59.73772789999998, 30.3990402 59.73778849999998, 30.3994539 59.737796399999986, 30.3999106 59.7378078, 30.4001703 59.73781349999999, 30.401367 59.7378401, 30.4040468 59.73790539999999, 30.4044546 59.737916099999985), (30.393894 59.737696099999965, 30.3940713 59.7376801, 30.3941967 59.73768159999999, 30.3943324 59.737683299999986, 30.394940399999985 59.737697499999975), (30.393894 59.737696099999965, 30.3937372 59.73772759999998), (30.4044546 59.737916099999985, 30.405224 59.73793469999998, 30.4057523 59.737947499999976, 30.4060939 59.73795639999999), (30.4114154 59.738085399999974, 30.411597699999987 59.7380905, 30.4118164 59.73809689999998, 30.4121015 59.73811329999997))"
"улица Героев","0","0","MULTILINESTRING ((30.2678179 59.68062239999997, 30.2695565 59.68170059999998, 30.269742 59.68180309999999, 30.269939 59.6818996, 30.2701187 59.681964, 30.2702743 59.68199379999998, 30.2704409 59.68200169999997, 30.2706288 59.681987399999976, 30.271254699999986 59.6819055, 30.2714924 59.681873, 30.27177 59.6818516, 30.2720024 59.681844, 30.2724023 59.68183819999997, 30.272854399999986 59.6818557, 30.2732717 59.68188789999997, 30.2736021 59.681943499999974, 30.2739187 59.68202419999997, 30.275224299999987 59.68256979999999, 30.2756191 59.68272759999998, 30.2766541 59.68311589999997, 30.2770689 59.683268399999974, 30.2780837 59.68361519999998, 30.27838189999999 59.68369869999999), (30.27838189999999 59.68369869999999, 30.279961699999987 59.684136, 30.28015429999999 59.6841934, 30.280287299999987 59.68424319999998, 30.2804031 59.68431019999998, 30.280492 59.68439319999999, 30.280548 59.684471199999976, 30.2807316 59.684837399999985, 30.2807843 59.684921, 30.28089 59.685041, 30.2809845 59.685107899999984, 30.2811546 59.68520689999997, 30.2823911 59.68585619999998))"
"улица Герцена","0","0","LINESTRING (30.426378199999988 59.683377299999975, 30.42563379999999 59.68323429999998, 30.42492049999999 59.683095, 30.4243176 59.68297849999998, 30.4239938 59.68289639999998)"
"улица Глинки","4","0.002768815770644787","LINESTRING (30.4330238 59.714437099999984, 30.4329442 59.714430099999966, 30.4328641 59.71444319999998, 30.4327884 59.71446529999998, 30.43187629999999 59.71473959999999, 30.43169939999999 59.71479819999997, 30.4308864 59.71506739999999, 30.430552 59.715178099999974, 30.4302572 59.7152757, 30.429779799999988 59.71543379999998, 30.429640899999985 59.71547989999998, 30.4294319 59.715549, 30.4286495 59.715808099999975, 30.428543 59.71584329999998, 30.42845069999999 59.7158739, 30.4274586 59.71620229999997, 30.4273354 59.716243099999986, 30.4268337 59.71640929999998, 30.4263836 59.7165583, 30.4260421 59.7166714, 30.4256277 59.71680849999997, 30.4245556 59.71716319999999, 30.4244364 59.71720289999998, 30.42390209999999 59.717380599999984, 30.4234131 59.7175433, 30.4228431 59.7177311, 30.4227299 59.71776839999997, 30.42245049999999 59.71786059999997, 30.42241059999999 59.717874, 30.4221287 59.71796909999998)"
"улица Гоголя","0","0","LINESTRING (30.4641538 59.68042929999997, 30.4658869 59.679835199999964, 30.468571799999985 59.6789058)"
"улица Горького","0","0","LINESTRING (30.4608027 59.684976, 30.459735599999988 59.6841593, 30.4590684 59.683648699999985, 30.4590215 59.68361269999997)"
"улица Грёз","0","0","LINESTRING (30.3106272 59.73938819999998, 30.3117693 59.73933119999998, 30.312237799999988 59.73931259999998, 30.3126094 59.73931359999999, 30.3130256 59.73933589999998, 30.3133511 59.739371099999985, 30.313673799999986 59.7394071, 30.3141145 59.73949659999999, 30.3145885 59.739604899999975, 30.3147305 59.7396308, 30.315172 59.739786199999976, 30.3154219 59.739878499999975, 30.315630099999986 59.739983399999986, 30.31583 59.740092599999976, 30.3159883 59.740210099999985, 30.3161299 59.740315, 30.316288199999985 59.740478699999976, 30.316307099999985 59.74052759999998, 30.3165656 59.74076)"
"улица Девятого Января","1","0.0012098870651371207","MULTILINESTRING ((30.4607524 59.68501619999997, 30.4603894 59.68531879999998), (30.4607524 59.68501619999997, 30.4608027 59.684976, 30.4618878 59.68410879999998, 30.46259309999999 59.683561699999984, 30.464372299999983 59.682156))"
"улица Декабристов","1","0.0005618290426039766","MULTILINESTRING ((30.4618878 59.68410879999998, 30.4612752 59.683654099999984, 30.4606241 59.683143299999976, 30.4605748 59.68310609999999), (30.4531769 59.6773484, 30.453320199999986 59.677447, 30.4535823 59.677640899999986, 30.454562 59.67834429999997, 30.4550717 59.67872589999999, 30.4570147 59.68017049999999, 30.4587148 59.68146619999998, 30.4590254 59.68167329999998, 30.4593667 59.68195729999997), (30.4605857 59.6831026, 30.4593667 59.68195729999997))"
"улица Дзержинского","0","0","MULTILINESTRING ((30.470442799999987 59.67984169999998, 30.4713768 59.680563, 30.47240689999999 59.6813542, 30.4738163 59.682571899999985), (30.469271599999985 59.678876399999986, 30.469761299999988 59.6792828, 30.470442799999987 59.67984169999998))"
"улица Дружбы","0","0","MULTILINESTRING ((30.350657 59.74265329999997, 30.3485834 59.74266859999997), (30.345256699999986 59.7424847, 30.3451953 59.74242389999998, 30.3420983 59.74181819999997), (30.3485834 59.74266859999997, 30.3474875 59.74269189999997), (30.3474875 59.74269189999997, 30.3466991 59.74274329999997, 30.346456099999987 59.74274339999998, 30.34615959999999 59.74266259999999, 30.3458054 59.7425928, 30.345256699999986 59.7424847))"
"улица Желябова","1","0.002817160876099644","MULTILINESTRING ((30.4585987 59.684529, 30.4586647 59.684508099999974, 30.459735599999988 59.6841593), (30.459735599999988 59.6841593, 30.4612752 59.683654099999984))"
"улица Ильича","0","0","LINESTRING (30.3377391 59.734574299999984, 30.3379029 59.734683, 30.3380022 59.73475959999998, 30.338385299999988 59.73498269999999, 30.3389283 59.735219299999976, 30.3399743 59.73562279999999, 30.3418387 59.73628339999997, 30.3420077 59.736329199999965, 30.342887 59.73667019999998, 30.3442717 59.73742129999999, 30.3447361 59.7376412)"
"улица Клин","0","0","MULTILINESTRING ((30.3499782 59.73656439999998, 30.350017099999988 59.73659989999999, 30.35007949999999 59.73662349999998, 30.3501796 59.73664309999999, 30.3504872 59.7366808, 30.35073189999999 59.73672039999997, 30.350952 59.73676109999999, 30.3510273 59.736775, 30.351299 59.736825, 30.351400799999986 59.736845099999975, 30.351534 59.73687009999997, 30.3517263 59.736915499999974, 30.3518672 59.73696479999999, 30.351961 59.7370024, 30.352053099999985 59.73704109999997, 30.3521407 59.7370848, 30.3522143 59.7371346, 30.3523845 59.73725939999998, 30.352439799999985 59.737288599999985, 30.3525314 59.73732239999997, 30.3527808 59.73741259999996, 30.352939399999986 59.737466699999985, 30.3530607 59.737494, 30.3532378 59.7375329, 30.3533457 59.73756969999997, 30.3535891 59.737678899999985, 30.353664899999984 59.73770289999999, 30.353790299999986 59.737736899999966, 30.353971 59.73779169999999, 30.3541382 59.73785529999997, 30.3541826 59.7378722, 30.3543415 59.73792589999998, 30.3544474 59.737948199999984, 30.35460589999999 59.73797509999998, 30.3547758 59.73797639999999, 30.355009 59.737958699999986, 30.3551524 59.737927299999974), (30.3499782 59.73656439999998, 30.349935299999984 59.73650789999997, 30.349876099999985 59.736398))"
"улица Красного Курсанта","3","0.0016221794820881978","MULTILINESTRING ((30.4578899 59.68398419999998, 30.4576719 59.68382029999999, 30.456419899999986 59.6828625, 30.456374 59.682825699999974, 30.4536398 59.68072169999997, 30.453628 59.6807126, 30.4515193 59.67908059999998, 30.4507646 59.67851009999998, 30.4505616 59.67834369999997), (30.4578899 59.68398419999998, 30.4580772 59.684126299999974, 30.4585987 59.684529, 30.4595893 59.68529689999998, 30.4596616 59.68535969999998))"
"улица Красной Звезды","12","0.004589008264685066","MULTILINESTRING ((30.4037747 59.7081615, 30.4039997 59.70818559999997, 30.4054779 59.7084404, 30.4061823 59.70855979999997, 30.4066019 59.70863219999998, 30.4075064 59.708785299999974, 30.407547399999988 59.7087922, 30.407963 59.708861599999985, 30.4081754 59.708897, 30.40834459999999 59.70892389999998, 30.409047899999987 59.709044699999986, 30.410601 59.709306199999986, 30.4131743 59.7097382, 30.41326809999999 59.709757, 30.4133468 59.70977429999998), (30.391241899999986 59.70594139999997, 30.3914358 59.70597169999997, 30.3931248 59.706233699999984, 30.3936294 59.70631659999999, 30.394461799999988 59.7064647, 30.3948945 59.706545, 30.3949469 59.70656969999999, 30.3950106 59.7066336, 30.3950958 59.70671889999996, 30.3951354 59.706742, 30.3955504 59.70682719999998, 30.395906299999986 59.706889, 30.402456 59.7079646, 30.4033801 59.708111399999986, 30.4035099 59.70813109999999, 30.4037747 59.7081615))"
"улица Круглый Пруд","1","0.0014608102440442125","MULTILINESTRING ((30.4613374 59.67912089999997, 30.4615765 59.6791235, 30.461857099999985 59.679108, 30.4621111 59.679086699999985, 30.4623077 59.67905409999997, 30.4624363 59.6790212, 30.4625352 59.67894849999996, 30.462606 59.67886929999999, 30.462655899999987 59.678800099999975, 30.4627172 59.678703, 30.4627311 59.6785932, 30.4627001 59.6784831, 30.4626315 59.67835, 30.4624588 59.678260399999985, 30.4622284 59.678181, 30.4619153 59.6781061, 30.461662299999986 59.67806929999997, 30.46142269999999 59.678031199999985, 30.4612427 59.677977699999985, 30.4610229 59.67792809999999, 30.4607483 59.67784429999998), (30.460656 59.678529699999984, 30.4606269 59.67864209999998, 30.460662 59.678744799999976, 30.4607175 59.678811, 30.4608299 59.67889949999997, 30.4609743 59.67898409999999, 30.4611551 59.67905739999998, 30.4613374 59.67912089999997))"
"улица Куйбышева","0","0","LINESTRING (30.4773736 59.683171, 30.4759606 59.6834665, 30.4744636 59.683779599999966, 30.4730857 59.684139)"
"улица Кучумова","0","0","LINESTRING (30.465080599999986 59.67878329999998, 30.465152299999982 59.67860369999997, 30.4652216 59.678572799999976, 30.4659161 59.67861279999998, 30.4661774 59.6786412, 30.46634219999999 59.67865339999997, 30.466427599999985 59.67865609999998)"
"улица Лассаля","0","0","LINESTRING (30.4240819 59.6846114, 30.4227281 59.6831)"
"улица Ленина","0","0","MULTILINESTRING ((30.3924963 59.81123959999998, 30.3922317 59.811191, 30.391672099999983 59.811038799999984, 30.3912251 59.81091839999996, 30.3910492 59.81087769999997, 30.39095969999999 59.810864, 30.3907731 59.81085849999998), (30.4257326 59.80781579999997, 30.4256258 59.807878, 30.425438 59.80798839999998, 30.4251021 59.808162699999976, 30.424846 59.8083033, 30.424568899999986 59.80845319999999, 30.4242657 59.8086148, 30.4236944 59.8089286, 30.4222747 59.80970479999998, 30.4204036 59.8107288, 30.4186178 59.81170079999997, 30.4185275 59.8117541, 30.4182444 59.81192149999998, 30.418213 59.81194009999999), (30.427879399999984 59.80200069999999, 30.4278294 59.802232799999985, 30.4277781 59.80246729999998, 30.4273338 59.80432089999998, 30.4271095 59.80524279999998, 30.4269228 59.80601649999996, 30.4267402 59.80679859999998, 30.4266724 59.80708669999997, 30.426631799999985 59.80718339999998, 30.4265824 59.80726859999998, 30.426520099999987 59.80734609999997, 30.42641959999998 59.807427799999964, 30.426259099999985 59.80752709999997, 30.4259276 59.80770659999998, 30.4257326 59.80781579999997), (30.4255232 59.80784149999998, 30.425637699999985 59.80777449999997, 30.4258272 59.8076661, 30.426022199999988 59.807561199999974, 30.426241099999988 59.8074354, 30.4263558 59.807353899999974, 30.4264307 59.807273599999974, 30.426485499999984 59.80720079999998, 30.426528 59.807102899999975, 30.4266137 59.8067767, 30.4266811 59.80646679999998, 30.4268084 59.80594479999998, 30.4269205 59.80548979999999, 30.4269578 59.8053387, 30.427196599999988 59.80432529999999, 30.427374599999986 59.80357369999997, 30.42759709999999 59.8026529, 30.4276434 59.80246109999999, 30.4276994 59.80222819999998), (30.418111 59.8118949, 30.418422 59.811714, 30.4186696 59.811576299999984, 30.4192969 59.8112295, 30.4197335 59.8109874, 30.4204426 59.810605, 30.4209557 59.81032489999997, 30.421309 59.810132, 30.421822499999987 59.80985169999999, 30.4221601 59.8096667, 30.4235223 59.8089201, 30.4235936 59.808881399999976, 30.42454269999999 59.808367, 30.4248904 59.808184, 30.4253347 59.807950199999986, 30.4255232 59.80784149999998), (30.4118042 59.81539419999998, 30.4115729 59.815355499999974, 30.411065199999985 59.81525729999997, 30.410372599999985 59.8151663, 30.409964899999988 59.81515169999997, 30.4095299 59.81518049999997, 30.4092018 59.8152044, 30.4088178 59.81520219999999, 30.408461699999982 59.81513629999998, 30.406724799999985 59.814488799999985, 30.4045843 59.8138036, 30.4032826 59.81338129999998, 30.4016472 59.813062, 30.398952199999982 59.8125357, 30.3951432 59.811738, 30.393901 59.81149439999999, 30.3924963 59.81123959999998), (30.4276994 59.80222819999998, 30.427780299999984 59.801892899999984), (30.418213 59.81194009999999, 30.41800849999999 59.81206149999998, 30.4179749 59.81208139999997, 30.4161842 59.813046199999974, 30.4144478 59.81398169999998, 30.4120582 59.815309899999974, 30.4118042 59.81539419999998), (30.4118042 59.81539419999998, 30.4119485 59.81526529999998, 30.4143684 59.81394239999997, 30.4178678 59.81202909999998, 30.4178989 59.81201189999997, 30.4180521 59.8119275, 30.418111 59.8118949))"
"улица Лермонтова","0","0","LINESTRING (30.459314 59.6767479, 30.46003269999999 59.67650829999999, 30.4607446 59.676248499999986, 30.4620049 59.67582439999998, 30.4620881 59.67579639999998, 30.4630086 59.675477, 30.46321939999999 59.675434799999984)"
"улица Ломоносова","0","0","MULTILINESTRING ((30.4074909 59.702883599999986, 30.407485499999982 59.70283089999999, 30.40748669999999 59.702781199999976, 30.4075819 59.70249409999999, 30.407614899999988 59.702423799999984, 30.4077557 59.70222629999998, 30.408283599999987 59.701513099999985, 30.4085528 59.70114929999997, 30.4091665 59.7003372, 30.4099383 59.699277199999976), (30.4127182 59.6955195, 30.412823199999984 59.6953845, 30.412913 59.69527059999997, 30.4142985 59.69337069999999, 30.414373699999988 59.6932599, 30.414611099999984 59.692913), (30.4099383 59.699277199999976, 30.410014199999985 59.6991764, 30.4109637 59.6978971, 30.411019199999988 59.69782389999998, 30.4114965 59.697194799999984, 30.411801299999986 59.696759899999975, 30.411865 59.696674799999975, 30.4122321 59.69616649999997, 30.4123448 59.6960173, 30.412650499999987 59.69561249999998, 30.4126763 59.69557669999998, 30.4127182 59.6955195))"
"улица Луначарского","1","0.0008778832834313015","LINESTRING (30.4578899 59.68398419999998, 30.4580273 59.68379609999998, 30.4583076 59.68341729999998, 30.4587038 59.6828822, 30.4593667 59.68195729999997, 30.4601567 59.68079009999998, 30.4606502 59.680093, 30.4613374 59.67912089999997)"
"улица Льва Толстого","0","0","LINESTRING (30.422602399999988 59.684949899999985, 30.422057 59.684343399999975, 30.4216761 59.68390979999998, 30.42140949999999 59.683602, 30.4213209 59.6835127, 30.4211962 59.683443599999976)"
"улица Матросова","0","0","MULTILINESTRING ((30.463742 59.675677499999985, 30.4637306 59.67578339999997, 30.4635967 59.675975, 30.4634989 59.676115, 30.4632855 59.67636319999997, 30.462787299999988 59.676942499999974, 30.462241899999988 59.67777569999998), (30.46321939999999 59.675434799999984, 30.463541 59.675566499999974, 30.463742 59.675677499999985))"
"улица Маяковского","0","0","MULTILINESTRING ((30.4657167 59.67718679999999, 30.4659097 59.677133599999976, 30.466138 59.67705659999997, 30.4663985 59.67696079999999, 30.4666326 59.67687249999997, 30.4669002 59.67679969999999, 30.467063 59.67674859999999, 30.4672982 59.6766705, 30.4675139 59.676595699999986, 30.4676505 59.676547399999976, 30.4678827 59.676458399999966, 30.46811579999999 59.676385299999986, 30.468349 59.67631829999998, 30.468493699999986 59.676261499999974, 30.46865449999999 59.676216799999985, 30.4688113 59.67616609999999, 30.468984099999986 59.67609709999997, 30.4691208 59.6760179, 30.4692133 59.6759489, 30.4692494 59.67589009999998), (30.4626315 59.67835, 30.4628574 59.67825419999998, 30.4631413 59.678148499999985, 30.4634251 59.67805219999999, 30.4639137 59.67788069999999, 30.4643981 59.67769779999998, 30.464653299999988 59.67757719999997, 30.4647557 59.677506699999974, 30.465021399999983 59.67736689999999, 30.4651687 59.67730629999996, 30.4653617 59.6772673, 30.4655341 59.67723229999998, 30.4657167 59.67718679999999))"
