type,id,tags,tags_highway,tags_lanes,tags_lit,tags_maxspeed,tags_name,tags_oneway,tags_surface,tags_width,tags_foot,tags_parking:lane:both,tags_name:ru,tags_sidewalk,tags_destination,tags_destination:ref,tags_int_ref,tags_source:maxspeed,tags_official_name,tags_ref,tags_snowplowing,tags_surface:grade,tags_side_road,tags_motor_vehicle,tags_bridge,tags_layer,tags_note,tags_name:en,tags_old_name,tags_smoothness,tags_access,tags_addr:postcode,tags_addr:suburb,tags_junction,tags_postal_code,tags_vehicle,tags_living_street,tags_historic,tags_source,tags_lane_markings,tags_incline,tags_maxweight,tags_comment,tags_name:de,tags_name:fi,tags_short_name,tags_placement,tags_turn:lanes,tags_name:it,tags_old_ref,tags_embankment,tags_start_date,tags_psv,tags_destination:symbol,tags_material,tags_wikidata,tags_wikipedia,tags_tunnel,tags_service,tags_maxheight,tags_name:zh,tags_parking:lane:left,tags_parking:lane:right,tags_check_date:surface,tags_hgv,tags_covered,tags_check_date:lit,tags_fixme,tags_bridge:structure,tags_ref:okn,tags_maxaxleload,tags_horse,tags_alt_name,tags_construction,tags_source:name,tags_proposed,tags_description,tags_maxspeed:backward,tags_maxspeed:forward,tags_tracktype,tags_name:be,tags_check_date,tags_motorcar,tags_parking:lane:right:capacity,tags_parking:lane:right:parallel,tags_oneway:bicycle,tags_oneway:psv,tags_noname,tags_old_name:2:ru,tags_old_name:en,tags_old_name:ru,tags_short_name:ru,tags_source:maxheight,tags_bicycle,tags_bus,tags_date_off,tags_date_on,tags_lanes:backward,tags_turn:lanes:backward,tags_toll,tags_motorway,tags_traffic_sign,tags_lanes:forward,tags_turn:backward,tags_waterway,tags_proposed:oneway,tags_turn,tags_footway,tags_admin_level,tags_boundary,WKT
"way","23327416","","unclassified","2","yes","RU:urban","Ленинградское шоссе",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379228.344061114 8339434.342940521, 3379200.1802299437 8339536.608136746)"
"way","23327417","","residential","2","yes","RU:urban","Волхонское шоссе",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3379136.0156754507 8339498.448986227, 3379228.344061114 8339434.342940521)"
"way","23327428","","unclassified",,,,"Подкапризовая дорога",,"concrete",,,,,,,,,,,,,,,,,,,,,,,,,,,"destination",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381689.929697128 8335976.709213079, 3381711.681525629 8335988.5840971405)"
"way","23327429","","unclassified",,,,"Подкапризовая дорога",,"concrete",,,,,,,,,,,,,,,,"yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381855.7066828175 8336045.751557112, 3381913.1364081176 8336068.530374859)"
"way","23327430","","unclassified",,,,"Подкапризовая дорога",,"concrete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381913.1364081176 8336068.530374859, 3382221.7696963423 8336191.011869621, 3382586.352160639 8336335.723205635, 3382774.7603988065 8336410.485953819, 3382869.2149867443 8336447.9669431895)"
"way","23336308","","secondary","2","yes","RU:rural","Красносельское шоссе",,"asphalt",,,,,"both",,,,,,,,,,,"yes","1",,,,"very_good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3374132.0487170056 8335947.816684563, 3374217.6645373744 8335909.963008074)"
"way","23357172","","secondary","2","yes","RU:urban","Привокзальная площадь",,"asphalt",,,"no_stopping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387764.790157004 8331595.407569127, 3387856.9404314826 8331736.587607563)"
"way","23357174","","residential","2","yes","RU:urban","Берёзовая улица",,"asphalt",,,,,,,,,,,,,,,,,,,,"улица Коммунаров",,,,,,"197341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386539.2404870135 8329967.840685875, 3386563.764170835 8330015.853077432, 3386571.946153409 8330029.01959853, 3386590.380661084 8330058.7270614775, 3386622.6299175667 8330109.739486977, 3386638.9827507646 8330133.249871689, 3386645.917955041 8330141.38809921, 3386661.190989178 8330157.047044593, 3386676.0298773004 8330162.891589052, 3386767.2339361077 8330161.215417338, 3386788.328979613 8330160.840484243, 3386796.021156426 8330160.708154921, 3386883.0729982266 8330159.29664229, 3386892.691002231 8330158.745270242, 3386906.038209177 8330157.973349445, 3387003.765590145 8330152.900729067, 3387023.2353690844 8330152.614015842, 3387076.1455230587 8330151.820040826, 3387250.6833526734 8330151.04812075, 3387261.3477598918 8330150.93784646, 3387284.691457111 8330150.695243028, 3387307.734591705 8330150.629078459, 3387341.0525153 8330150.143871622, 3387381.0496083414 8330149.768939089, 3387463.782253899 8330149.8130488, 3387513.4975384874 8330150.518804175)"
"way","23972812","","trunk","1","yes",,,"yes","asphalt",,,,,,,,"E 105",,,,,,,,"yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381552.227487017 8358676.242357399, 3381574.2464822954 8358701.2829992995, 3381607.152523774 8358731.659559601, 3381650.2665625582 8358762.988285953, 3381696.6979221683 8358785.305933276, 3381797.6980961645 8358814.487244608)"
"way","23972816","","trunk","3","yes","RU:urban","Витебский путепровод","yes","asphalt",,,,,,,,"E 105;AH8","implicit","Россия","М-10","yes","3",,,"yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382536.9485706245 8357254.246032858, 3382570.9900709097 8357218.917120344, 3382675.5524686114 8357106.8883979255, 3382962.3448727424 8356792.017328918)"
"way","23975373","","tertiary","2","yes","RU:urban","Пушкинская улица",,"asphalt",,"no",,,,,,,,,"40-3181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382130.8662001602 8357569.845207499, 3382236.5306608207 8357452.896839494, 3382310.9032126204 8357373.891883316, 3382369.334813338 8357308.988472626, 3382389.094022953 8357283.266337532, 3382404.044230567 8357261.573040277, 3382417.1354026846 8357241.451457283, 3382428.9464006573 8357215.242568976, 3382433.0874857143 8357203.820481238, 3382441.692482353 8357178.607834648, 3382492.4875660017 8356982.687034575, 3382498.9886242645 8356957.607953964, 3382516.877666435 8356888.989545923, 3382525.4270033278 8356857.558101124, 3382542.291906183 8356796.488514732, 3382547.779957079 8356776.545276135, 3382562.51865766 8356722.869235772, 3382579.4392202604 8356661.225275216, 3382596.504498199 8356599.18341763, 3382604.686480773 8356569.435384095, 3382619.1914104223 8356515.738716448, 3382639.685328678 8356439.931019447)"
"way","24905168","","service",,,,,,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387059.336279949 8332563.317066024, 3387042.237606163 8332554.293688772, 3386926.854953956 8332494.792623781, 3386869.759187128 8332463.023619587, 3386826.2332662274 8332441.579618989, 3386768.9705201634 8332413.362762425)"
"way","27543848","","unclassified","2","yes","RU:urban","Дворцовая улица","yes","asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383665.594623879 8337133.540597125, 3383671.2051262157 8337187.493840998, 3383671.1272025723 8337216.391219206, 3383657.24566207 8337560.386875458)"
"way","27634220","","secondary","2","yes",,"Садовая улица",,"asphalt",,"yes","no_stopping",,,,,,,,,,,,,"yes","1",,,,,,,,,,,,"yes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3389850.7838310804 8329752.814280348, 3389789.0683053853 8329706.259130928)"
"way","27731700","","residential","2",,,,,"asphalt",,,,,,,,,,,,,,,,,,"этот кусочек не является Комсомольской улицей",,,,,,,,,,,,"survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384975.8806902617 8333738.171082668, 3384958.6929608835 8333731.308693739, 3384887.648861859 8333702.5794047965, 3384865.5519429366 8333693.687028482, 3384816.1372209736 8333674.269469768, 3384796.5004627975 8333666.21561096, 3384786.058694561 8333653.748696145, 3384780.982525781 8333641.811369113)"
"way","27731701","","residential","1","yes","RU:urban","Садовая улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,"Гуммолосары",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3385901.8807424763 8331255.726215829, 3385987.385243355 8331025.663230727, 3385995.199871609 8331004.289574054, 3386051.9505480155 8330849.161471072, 3386073.980675243 8330793.070880022, 3386082.763783067 8330763.3163508335, 3386118.9426175747 8330656.430424154, 3386195.163072921 8330427.753552182, 3386219.987319368 8330357.638865033, 3386227.356669658 8330336.818526137)"
"way","27732705","","secondary","2","yes","RU:urban","Садовая улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3391802.4371436685 8329955.490281904, 3391758.5327365003 8329952.601172527)"
"way","27803843","","unclassified",,"no",,"Парковая улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,"Динамо",,,,,,,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3385171.7807301604 8323431.739301159, 3385170.2779170345 8323407.765463952, 3385126.8299197773 8323345.341306033, 3385109.7312459913 8323320.199921551, 3385095.7272540503 8323293.2077327985, 3385093.367280845 8323267.229221375, 3385119.126611015 8323193.106133499, 3385162.6413999656 8323083.443225798, 3385180.886664507 8323068.239937245)"
"way","27803867","","residential",,,,"Горная улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,"Пязелево",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386270.103354123 8326180.233838973, 3386258.882349451 8326177.103732337, 3386235.371672995 8326176.133840411, 3386161.611378395 8326183.760721274, 3386113.2541915947 8326180.476312078, 3386029.052128759 8326161.343004289, 3385964.1417336776 8326136.147952206)"
"way","27803872","","unclassified",,,,"Графская дорога",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384541.8793915063 8326010.725042878, 3384566.314019735 8325965.207413318, 3384590.993550844 8325931.32837177, 3384601.9028609423 8325910.630712341, 3384604.7637718553 8325891.211555301, 3384606.689599046 8325853.365285779, 3384592.6410793075 8325758.342687559)"
"way","27803898","","service",,,,,,"unpaved",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383991.816391649 8329550.364368972, 3383965.956873938 8329562.581777149, 3383826.5737395156 8329684.293847268, 3383701.907041776 8329819.615146924, 3383414.3576651085 8330120.612479238)"
"way","27804002","","unclassified",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3376794.3545268686 8332600.668228948, 3376568.0308701363 8332736.307708171, 3376369.3812388163 8332856.417354701, 3376309.2353179404 8332892.9316038275, 3376229.0630206713 8332941.624904478, 3376130.356028185 8333001.548772544, 3376113.3352780426 8333019.751074671, 3376112.0551038985 8333057.192799565, 3376120.0923711336 8333115.3304444365, 3376137.569531189 8333174.505549412, 3376147.6216812073 8333208.550203803, 3376187.385003318 8333309.824601006, 3376226.313429248 8333377.474024107, 3376259.375318014 8333421.889980281, 3376284.878613355 8333450.507854059, 3376351.670307831 8333522.372964962, 3376386.4131209077 8333554.742280736, 3376403.7121697767 8333572.350188964)"
"way","27804017","","unclassified",,,,,,"asphalt",,,,,,,,,,,,,,,,"yes","1",,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384541.8793915063 8326010.725042878, 3384522.565459854 8326062.172425153)"
"way","27804021","","residential",,,,"Графская дорога",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"survey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384482.3234639317 8326264.592916444, 3384461.373135764 8326409.109947213, 3384435.91436822 8326587.7762297345, 3384407.8729884895 8326784.611735008, 3384381.768567898 8326957.202584143, 3384341.036766217 8327224.529054238)"
"way","28198965","","trunk","1","yes",,,"yes","asphalt",,,,,,,,"E 105",,,,,,,,"yes","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381797.6980961645 8358814.487244608, 3382028.051518463 8358872.894495134, 3382195.1977338893 8358915.205722409, 3382302.6321744537 8358958.734951453)"
"way","28198966","","primary","2",,,"Витебский проспект","yes","asphalt",,"no",,,,,,,,,,,,,,"yes","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381833.8546667746 8358255.833518895, 3381829.758109513 8358231.76849999, 3381826.5966359745 8358201.548969193, 3381825.7840036917 8358172.502914118, 3381826.518712331 8358142.770675857, 3381828.566990962 8358117.178465447, 3381832.173742464 8358093.888745574, 3381844.8085046685 8358045.427767498, 3381854.804994942 8358016.249497477)"
"way","30831477","","motorway","4","yes","RU:motorway","КАД","yes","asphalt",,,,,,,,"E 105","implicit","Кольцевая автомобильная дорога вокруг г. Санкт-Петербурга","А-118",,,,,"yes","1",,"Saint Petersburg Ring Road",,,,,,,,,,,,,,,"highway=signals","Ringautobahn um Sankt Petersburg","Pietarin kehätie","КАД",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388020.3240481196 8361053.932551698, 3388201.1514289645 8361217.027552995, 3388274.2994663646 8361299.728106974, 3388345.3546973383 8361392.795023783, 3388766.9772687173 8362010.428525891, 3388850.2887756275 8362127.449155569)"
"way","31365321","","secondary","2","yes","RU:urban","Дворцовая улица",,"asphalt",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383520.645514918 8339537.623950157, 3383520.968341441 8339531.506988888, 3383529.7180534173 8339326.249438863, 3383531.4657694227 8339299.309118858, 3383538.189466667 8339275.61496782, 3383548.475387616 8339258.678002438, 3383566.6872563097 8339238.031297958, 3383600.016311853 8339214.6685725525, 3383902.727403167 8339017.567840602)"
"way","31365730","","tertiary","1","yes","RU:urban","Школьная улица","yes","asphalt",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3381623.6278084116 8358118.5067786835, 3381673.866294606 8358067.211922924, 3381706.6610165937 8358037.812183619, 3381745.4224632885 8358013.21655797)"
"way","31366421","","secondary","2","yes","RU:urban","Берёзовая улица",,"asphalt",,,,,,,,,,,,,,,,,,,,"улица Коммунаров",,,,,,"197341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387790.1264731083 8330154.047582063, 3387755.77327825 8330154.025527197, 3387675.8236199617 8330152.305247771, 3387643.68568297 8330151.864150546, 3387625.228911396 8330151.842095684)"
"way","31366587","","tertiary","2","yes","RU:urban","Елизаветинская улица",,"asphalt",,,,,,,,,,,,,,,,,,,,"улица Софьи Перовской",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388505.2985417102 8329414.121788825, 3388540.4977646987 8329333.497709347, 3388574.361153798 8329254.594579648, 3388615.2154069194 8329163.034485898, 3388674.660015003 8329038.8391778255, 3388679.569204547 8329024.571846252, 3388682.2520042746 8329015.155863539, 3388683.932928586 8329002.29986904)"
"way","31367124","","residential","2","yes","RU:urban","улица Радищева",,"asphalt",,"no",,,,,,,,,,,,,,,,,,,,,,,,"196602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3385425.1995509504 8334039.12951578, 3385419.64470836 8334055.613186143, 3385417.763408966 8334061.01948497, 3385388.8871330535 8334144.144585847, 3385364.5304284682 8334214.273152594, 3385341.632009213 8334280.628894671, 3385261.170281267 8334513.81657121, 3385230.4238379095 8334603.986506006, 3385207.313911621 8334672.795336686, 3385198.4306162554 8334699.233281077, 3385191.2727729976 8334720.617630862, 3385184.3375687217 8334742.818579625, 3385175.977474963 8334767.071978643, 3385124.7927730964 8334915.683716611, 3385117.0004087407 8334937.885251658, 3385107.9612660883 8334962.713091058, 3385099.456456992 8334988.467924646, 3385092.5991763584 8335008.396533595, 3385080.5321435565 8335043.663461707, 3385063.8787477342 8335091.863340409, 3385029.191594403 8335191.287618505)"
"way","31367839","","residential","2","yes","RU:urban","Магазейная улица",,"asphalt",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384084.400812142 8338896.960509005, 3384035.442500091 8338928.889684118)"
"way","31367875","","residential","2","yes","RU:urban","Берёзовая улица","yes","asphalt",,,,,,,,,,,,,,,,,,,,"улица Коммунаров",,,,,,"197341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3388446.254683793 8330321.291531935, 3388523.1653199825 8330338.627070198, 3388742.3200015067 8330386.553649103, 3388768.1795192184 8330391.9793191375, 3388794.506578791 8330398.066660988, 3388870.849485577 8330415.490601982)"
"way","31368076","","secondary","2","yes","RU:urban","Оранжерейная улица","no","asphalt",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384470.813028584 8336624.712899657, 3384485.2622984885 8336647.692171335, 3384513.815747877 8336692.701730029, 3384526.817864402 8336713.054352265, 3384555.1041470123 8336757.953936309, 3384644.6940732026 8336899.585877722, 3384656.5495989723 8336918.349664721)"
"way","31368287","","secondary","2","yes","RU:urban","улица Александра Матросова",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,"Пязелево",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386792.9487384805 8327820.790547817, 3386783.2528108326 8327795.744171836, 3386763.8052957905 8327741.969713026, 3386743.7232596516 8327675.672671673, 3386728.7841839874 8327612.617174948, 3386717.652234908 8327569.955806642, 3386704.338423809 8327529.984422524, 3386684.2229918223 8327488.888861965, 3386621.2940836768 8327386.018680846, 3386583.3341373163 8327331.828321227, 3386532.3943383293 8327263.484658919, 3386529.744934449 8327259.913168783)"
"way","31369070","","tertiary","2","yes","RU:urban","Софийский бульвар","yes","asphalt",,"no",,,,,,,,,,,,,,,,,,,"good",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3386131.555115882 8336227.145291815, 3386137.2992016063 8336233.281589991, 3386163.336830503 8336269.481438364, 3386190.2093555797 8336308.683425481, 3386217.8165892973 8336354.154459453, 3386235.750159264 8336390.244532767, 3386250.5667834883 8336430.926092879, 3386259.9398846133 8336467.08276248, 3386269.8361873445 8336512.024999017, 3386276.67120408 8336560.808384537, 3386279.3651357563 8336596.568355955, 3386280.6787057477 8336653.961264591, 3386283.4060332724 8336675.439571613, 3386289.350494081 8336692.436837267, 3386297.7773795337 8336712.1492995415)"
"way","31369140","","tertiary","2","yes",,"Звериницкая улица",,"asphalt",,,"no_stopping",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3390332.2851565587 8329879.226994735, 3390338.1182978754 8329867.207549047, 3390343.461633434 8329857.569952592)"
"way","31369189","","secondary","2","yes","RU:urban","Сапёрная улица",,"asphalt",,"no",,,,,,,,,,,,,,,,,,"улица Красной Артиллерии",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3380979.889457052 8334048.529837345, 3381005.1701134113 8334033.348103293, 3381075.947045658 8333987.36176206, 3381376.7323097805 8333796.093429702, 3381452.4184315717 8333748.122661218, 3381676.760601367 8333603.682660774, 3381727.8562476416 8333571.379325763, 3381819.9508623746 8333512.951248029, 3381904.5648073265 8333457.965729897, 3381946.5767831523 8333431.333645723, 3381983.0005205395 8333407.724504746, 3381994.2994488548 8333400.399066996, 3382013.602248559 8333387.888471729, 3382046.1743315645 8333368.714425925, 3382075.0283435783 8333356.446593038, 3382107.277600061 8333349.077077321, 3382142.510218897 8333345.414386617, 3382196.04376202 8333345.171678261, 3382313.552616501 8333351.349711623, 3382420.987057065 8333356.667237334, 3382535.6016047862 8333362.690829175, 3382622.352883962 8333367.169913468, 3382717.1970901173 8333371.913774183, 3382827.5258374424 8333376.767960391, 3382851.3927362687 8333377.981507442, 3382951.914236455 8333381.931052859, 3383062.1094003916 8333386.5425359355, 3383445.215427956 8333402.671717085)"
"way","31369583","","tertiary","2","yes","RU:urban","Пушкинская улица",,"asphalt",,"no",,,,,,,,,"40-3181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3382675.4856769172 8356318.529658267, 3382658.5317184697 8356313.018504395, 3382603.484230272 8356295.157082178, 3382557.9879543846 8356285.927590982, 3382487.4113972215 8356274.9053360475, 3382459.5147328293 8356266.871052164, 3382446.7129913876 8356258.482649398, 3382440.9132459173 8356251.887025421, 3382436.193299508 8356244.096228857, 3382428.4231990506 8356231.878859899, 3382416.4897496374 8356204.876775619, 3382375.179086604 8356111.698210754, 3382310.2909554206 8355967.88239315, 3382282.995416278 8355907.373467015, 3382274.579662774 8355894.714017795, 3382262.8465884444 8355880.7709432645, 3382246.905637363 8355867.868089827)"
"way","31369658","","secondary","2","yes","RU:urban","Средняя улица",,"asphalt",,"no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3384253.4060630645 8337175.462498379, 3384270.74963973 8337164.358359192, 3384288.4605707154 8337153.276312466, 3384359.949947702 8337108.52885468, 3384372.2507514353 8337100.80238473, 3384421.7767928895 8337068.859036174, 3384639.9963906915 8336928.9015564695, 3384656.5495989723 8336918.349664721)"
"way","31370495","","residential","2","yes","RU:urban","Огородная улица",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,"196602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3383941.433190116 8333553.661094758, 3383932.182540431 8333581.595460839, 3383929.0099349436 8333591.215851492, 3383831.7278319392 8333885.371963449, 3383808.5845098034 8333955.365676249, 3383716.033485158 8334235.325092676, 3383711.7254208648 8334247.439915578, 3383710.5788301094 8334251.787133742, 3383660.3180800155 8334402.0877065705, 3383642.896579707 8334454.189382407, 3383623.259821531 8334512.669041201, 3383570.3274036585 8334670.2795439055, 3383566.9432911384 8334680.36478856, 3383557.1026481525 8334710.730947521, 3383548.2972764308 8334745.444740006, 3383459.7092256574 8335143.175370097, 3383455.7796476325 8335161.051902874)"
"way","31370654","","secondary","2","yes","RU:urban","улица Мичурина",,"asphalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3387880.217337007 8329563.750591625, 3387885.471616973 8329578.879037191, 3387887.9985694136 8329594.536790445, 3387890.3140148227 8329636.415930161, 3387894.889245894 8329748.249172192, 3387898.996935104 8329858.319788022, 3387901.7242626287 8329955.291793439, 3387903.1046243147 8330008.508947714, 3387902.5034990637 8330025.601152773, 3387902.058221101 8330032.1733918255, 3387901.2233249205 8330038.922072909, 3387899.2974977293 8330048.890724216, 3387895.90225326 8330060.844301702, 3387886.985562048 8330079.414288854)"
"way","31370957","","tertiary","2","yes","RU:urban","улица Обороны",,"asphalt",,,,,,,,,,,,,,,,,,,,"проспект Учебной площади",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (3389741.01168121 8328470.218037394, 3389731.81669127 8328476.678643764, 3389704.2317214515 8328496.501495143, 3389638.2192634107 8328543.335673399, 3389614.096329756 8328560.755241053, 3389552.3585401624 8328606.884218571)"
